"date","V1","V2","V3","V4","V5","V6"
"1960-01-01",-0.0101166018273448,0.00116582190558561,0.00212606758440408,0.0111766775763678,0.0076456202416823,-0.00276340504449255
"1960-02-01",0.0048987292105617,0.00545015787674895,0.00745220522811386,-0.000383201082846082,-0.0149734275100168,-0.0126944545429309
"1960-03-01",-0.00401703602721982,0.00622333473160914,0.00168265756280895,-0.000258264282600326,-0.0133263740102677,-0.00658534675622575
"1960-04-01",0.00261439936204825,-0.00258496480362311,0.00346761385333952,0.000714581603718605,-0.0107318855374626,0.000918436321795682
"1960-05-01",-0.00295944033806322,0.00913649848964494,-0.000376715861595356,-0.000465183117346496,0.00237737745600024,-0.00207028798078118
"1960-06-01",-0.00267454194808512,0.00224710930811813,-0.00491020901294004,-0.00609717635694552,-0.00753682966227116,0.00276163005899889
"1960-07-01",-0.00241519380499769,0.00365109389869946,-0.00212558332699844,-0.000213785230194141,-0.00529056255622569,0.0027066269722971
"1960-08-01",-0.00270508353086628,-1.17261231600546e-05,-0.00343589705339871,0.000392308470017907,-0.0039787623675985,0.00191699184029199
"1960-09-01",0.000886871215395948,0.010966038724671,-0.00330573288788171,0.00204016626169842,-0.00468464068600014,0.00284584616703899
"1960-10-01",-0.00417170428390149,0.00437567728769503,-0.00748050101627414,0.00858160241746724,-0.00397796495027217,0.00332070574387438
"1960-11-01",0.00202070440219354,0.0105296043988683,-0.00829135522447466,-0.00336051254880808,-0.00469018922185525,0.00423373490037875
"1960-12-01",0.00149129058649571,0.0101601306536014,-0.0129345129773736,-0.00153064164864947,-0.00668762705308206,0.00816435843312294
"1961-01-01",-0.00168801549582131,0.00644194890342907,-0.010353074719512,0.00158324027320654,0.00202830384116935,0.00794779047605848
"1961-02-01",-0.00745367396642939,0.00201096848955696,-0.00698020589102681,0.000118886154318504,0.00309272513416643,-0.00337707868255209
"1961-03-01",-0.00360216670444378,0.000239029861727639,-0.00602739855164649,0.00165727840458141,0.00451597404256033,0.004481477435095
"1961-04-01",-0.014153152246806,0.00177275819117635,-0.00550766450104042,0.00871315986468631,0.0120019021007578,-0.00640436881444418
"1961-05-01",-0.0108549928918031,-0.00157798038848694,-0.000818720103220091,0.00849277745053992,0.00389674435695904,-0.00989535834856095
"1961-06-01",-0.00437340763946385,0.00361491772513285,9.26812987476548e-05,0.00858211622795454,0.00398979502711756,-0.00731569466398804
"1961-07-01",-0.00299996087858452,0.00410900212728941,-0.0026974192271029,0.0116686661244818,-0.00416998316552211,-0.00737635090844732
"1961-08-01",-0.00484254501002736,0.00276837223953791,0.00187945515331527,0.00215633386443437,0.00685561144897706,-0.0111038988735658
"1961-09-01",0.00389125697294277,0.00766094094584072,-0.00104710957285099,0.000498554458930571,-0.00636960029570668,-0.0063124469397261
"1961-10-01",-0.00776719001289285,-0.00346882553045465,0.000602423331020234,0.0053598340857716,0.0076837967021865,-0.00499362919914008
"1961-11-01",-0.00898862205578688,-0.00489457829791853,0.00374576259845396,0.0030744034049808,0.00818854453308776,-0.0120022377582811
"1961-12-01",-0.00280869220441691,0.00171028053059384,0.000330927371927478,0.00565268551349846,0.00159511740692398,-0.00807030719144588
"1962-01-01",0.00875416184007704,0.010221572274558,-0.00152303399894975,0.00302026631871849,-0.01173906756526,-0.00154125935291305
"1962-02-01",-0.00199427128722976,-0.00369981645779207,0.000935543396672911,0.00809932453404956,-0.000415429423215988,-0.00101504054591534
"1962-03-01",-0.00422831732568471,0.0013405879255189,0.0055718421633967,-0.00149647136378049,0.00143350191235558,-0.0112226534180345
"1962-04-01",0.00244008557298738,0.00152087330244703,0.00624532436052286,0.00209743472189441,-0.00638518936864444,-0.00592968195062342
"1962-05-01",0.00264434259586615,0.0094322680149976,0.00291768328587788,0.00444183609136213,-0.00672327487190609,-0.00551230792136138
"1962-06-01",0.00503569644140734,0.013758041595638,0.00554929790532228,0.00593842557775719,-0.01118818600932,-0.00386772551989106
"1962-07-01",-0.0054726274919286,0.00172363116123925,-0.000206153238229484,0.00357226377207263,0.00656098649455616,-0.00560704818359595
"1962-08-01",0.000477164447312714,-0.00321435122180958,-0.00234814798674157,0.0026051889364953,-0.00594405103842328,-0.00139369439332321
"1962-09-01",0.000158647916874931,-0.00264594765104804,-0.00105014816358852,0.00714403190326833,-0.00558070937243728,0.00249336195566657
"1962-10-01",0.000661492301245069,0.0110242244556615,0.00677161037848279,-0.00660281630148632,0.00239941380378335,-0.00534795675627099
"1962-11-01",-0.00563288679019884,-0.00658113491821486,-0.00344972579673311,-0.00174891591150465,0.00577839100929737,-0.00546137007339353
"1962-12-01",-0.000428545453979379,0.000884276328853776,-0.00297980039481065,-0.00337945183860262,0.00300404544661038,0.00160499931626772
"1963-01-01",-0.00407363283593773,-0.00444960593804712,-0.00366367052257732,0.00437667556561264,0.002201366999283,0.0019018871421683
"1963-02-01",-0.00354974654418619,-0.000912635357242278,0.000452113012527905,0.00255311743844484,0.00307944393939497,-0.00096549428838397
"1963-03-01",-0.000783066691612038,0.00222989867835169,0.00244657507324786,0.000539126199761209,0.00107532661590157,-0.00318099588660575
"1963-04-01",-0.00122672406461944,-0.00372384045106091,0.00225859584706518,-0.00042873336918818,0.00397815731997178,-0.00354497402701263
"1963-05-01",-0.00224071894553185,-0.00334262965498477,-0.000551127467742671,0.00199867142428107,0.00160828208525058,-0.0042344596074509
"1963-06-01",0.00157625993253946,0.000368624717153093,-0.00254625301218203,0.00345260682606611,-0.00121904623496055,0.00138525316587857
"1963-07-01",0.00630447506863194,0.00440398878275492,-0.000610133172479392,0.000495102754754382,-0.00288345030592835,0.00296187232970967
"1963-08-01",-0.000233898471561826,-0.00109751528592114,0.00115428670027739,-0.00162929955035708,0.00322466802129882,-0.000671180781204603
"1963-09-01",0.000227691885823812,0.000978881710037502,0.00363010256177197,-0.00317788981910083,0.00496973703312073,-0.00248418738505652
"1963-10-01",0.00135975878022279,-0.00447882152399978,0.0018067403596353,0.00348250954452571,-0.00210551991267611,-0.00198874669648217
"1963-11-01",0.000819442150992224,0.00215344183737563,3.94099311052307e-05,0.00167996896455193,-0.00116485488921539,-0.000921808691723708
"1963-12-01",0.00240584891309392,-0.000686038604261477,-0.00213105388155247,0.000570201045041722,-0.000772751570661915,0.00201970290526451
"1964-01-01",-0.00297834962218212,-0.00187699778412378,0.000824900369048264,-0.000232642281480951,0.00507222966153334,-0.000851985985417788
"1964-02-01",0.00295567818797687,-0.000635179735151883,0.0043984518195932,-0.00328942717606856,0.000388300878763148,-0.00284010095210846
"1964-03-01",0.00382081056121675,0.00166588291648782,0.00182546591832618,0.000498480831340704,-0.00440186901114335,-0.00298058071819651
"1964-04-01",-0.0075391343006294,-0.0038643736909096,0.000747469166445124,0.00434771231264772,0.00828575616297569,-0.0026674464268093
"1964-05-01",-0.00239124102143185,-0.000854861923252652,0.00290921795206559,0.000315032743413206,0.000679991509593326,-0.00556665184883979
"1964-06-01",0.000903123245495511,-1.14367618783264e-05,0.00112909386333547,0.00241488059963479,-0.00353961826322694,-0.00205444042519741
"1964-07-01",-0.00256187565731322,-0.00385910554946402,0.00106149908781623,-0.000431585665065252,0.00481963458136434,-0.00172545309834881
"1964-08-01",0.00180619749941155,0.00184512175730292,0.0051345751540199,0.00153653153949128,-0.00334682876811806,-0.00416243859712605
"1964-09-01",0.00342957769132165,-0.00040657046233132,0.00431978912883552,0.00286996396048254,-0.00628694661534729,-0.00324461566814251
"1964-10-01",0.00873168984058902,0.010075666710766,-0.000752094715332622,-0.00662974003717919,-0.00923237934704938,-0.000508639475873755
"1964-11-01",-0.00874447317327673,-0.0101590380519661,0.00422816620824037,0.0124871047881246,0.00824223878841512,0.00162297730329042
"1964-12-01",-0.00825752543210486,-0.00217905488350887,0.00871977341021568,0.0057691110015113,0.00399567314251394,-0.014343163052345
"1965-01-01",-0.00698766868664798,-0.00162827684193354,0.00662629181528651,0.00257168604490343,0.00258848444935631,-0.00934493062870368
"1965-02-01",-0.00311086421738923,0.00196097882482173,0.00681415538639909,0.000949810272219592,0.000139223692825959,-0.00732161637347889
"1965-03-01",-0.00335288507755459,-0.00356319825030117,0.00618046712935225,0.00514427853386257,-0.000728131233230907,-0.00488007197746716
"1965-04-01",-0.00105618363365371,-0.000601287425657639,0.0071391987112205,0.00202504952907891,-0.00475403980481446,-0.00603917683982153
"1965-05-01",-0.00163307194112123,-0.00265153028556673,0.00635649788603551,0.00306475552969185,-0.00234481282599075,-0.00418895533087187
"1965-06-01",0.000121089083159941,0.00148897145703662,0.0072393399044289,0.00702151674846986,-0.00774414516017948,-0.00421035366067995
"1965-07-01",-0.00419662662491019,0.00273544089723661,0.011634745679392,-0.00158248572481912,0.00424262992534457,-0.00841572321734301
"1965-08-01",-0.00210650505776656,0.00115245316024714,0.00792834693996391,-0.000751844819877857,-0.0022016078937601,-0.0104375995917131
"1965-09-01",-0.00220084232303276,-0.00471876065374882,0.00249086483921966,0.00420714763642106,-0.00175719636851017,-0.00202874370050205
"1965-10-01",-0.00177413576347869,-0.00362132028201916,0.00401642236747545,0.00292261423252202,0.00133567892158731,-0.00197779258942292
"1965-11-01",-0.000132206472127728,-0.000725836304148792,0.00578538489085185,0.00147747530890169,-0.000572325788749041,-0.00396655420110433
"1965-12-01",-0.000689629281443803,-0.00252615645062962,0.00574041391778832,0.00834082219721265,-0.000202379683617925,-0.00344194526648742
"1966-01-01",-0.00192389386411265,0.00205647823733348,0.00781018107941325,0.00180353024537948,0.00214241497175145,-0.00613216012952953
"1966-02-01",-0.000711925942580627,-0.000783277919044052,0.00573792817104429,0.00945542694285614,-0.00782171780994187,-0.00499771032522067
"1966-03-01",-0.00191785420010504,0.00287720465767685,0.0115547718975471,0.00545034972620936,-0.000724051332907575,-0.00544746900265763
"1966-04-01",-0.00408487843278454,-0.000938269653702161,0.0075691928792222,0.00303834487154214,-0.00439126867967142,-0.0107969722928058
"1966-05-01",-0.00138078706594342,0.00977540181418865,0.0143019097947254,0.00576049178889875,-0.00727701774850252,-0.00776692344815658
"1966-06-01",-0.00483240176009932,0.00142437697680325,0.0136559087230435,0.00540452755790412,-0.0069477499202844,-0.01116727517559
"1966-07-01",-0.0039658096626663,0.00285683469428637,0.00948105239057826,0.00823584317589706,-0.00702473427468656,-0.00732154296865152
"1966-08-01",-0.000575095045489532,0.00782147803392024,0.0092105603775013,0.012701854489282,-0.0114599945696022,-0.00203349217023912
"1966-09-01",-0.00812947919297839,0.00902789531466342,0.00801541787986398,0.00997806830304892,-0.00119568344524553,-0.00462679439718552
"1966-10-01",-0.0144047745971875,0.00344325498906002,0.0102472111082452,0.00933047689087244,-0.00402326952774203,-0.00994887784272374
"1966-11-01",-0.00707961832525375,0.00641744961747947,0.00967882803733943,-0.000946196058142028,-0.00683408920933345,-0.0108961719623189
"1966-12-01",-0.00830288040262594,0.00177368972647962,0.00843404448824302,0.00436704734762678,-0.00957101964547161,-0.00422289062450163
"1967-01-01",-0.0105313809978726,-0.00106440145170051,0.00832482856495275,0.00113103432951072,-0.00579828311875764,-0.00865729710438395
"1967-02-01",-0.00511174791930475,0.0034542947994319,0.00336921275701169,-0.00161535436594963,-0.00836196554249925,-0.00793033899220751
"1967-03-01",-0.00375715464684351,0.00262839542387839,0.00232538034861809,0.000445387774884404,-0.00693131444817513,0.00271314474598321
"1967-04-01",-0.0111499006687128,-0.0010156975963582,-0.000154021101718149,0.00496831740448701,0.000636043188574297,-0.00354513786624264
"1967-05-01",0.00173994862277212,0.00559289936875678,0.000260559665354324,-0.000139443571131776,-0.00664427445786091,-0.00117188853996407
"1967-06-01",0.00186067801610033,0.00201210951155378,-0.00218545463863031,0.00703472986918365,-0.0054851085894956,0.00413956287354583
"1967-07-01",0.00612266198710983,0.00904934371649026,-0.00234875522195792,0.00345863128506247,-0.0016891196549816,0.00452938010413145
"1967-08-01",-0.00395726479363215,-0.00214907815467938,3.28238393017839e-05,0.00902492463343567,0.00385687299508563,-0.000336058757149129
"1967-09-01",-0.000182766147532122,0.00660322131452836,-0.000175932017926234,-0.000597000481220022,-0.000474570480768687,-0.00680990113208739
"1967-10-01",-0.00148040912439626,0.00576181957840067,-0.00270744598890388,0.00657797962866395,0.00151737903392477,-0.000913503094990139
"1967-11-01",-0.00230703843815221,0.00152130741775321,0.00329483345222518,0.013458055501872,0.000998937052738499,-0.00413425291636434
"1967-12-01",-0.00732171175783066,0.000975648259250217,0.00296242747214376,0.00358316002182382,0.00723291567980896,-0.0117785202962857
"1968-01-01",-0.00289972111321922,0.00445409960983293,-0.0018141936656878,0.00176413103609028,-0.0050849868233807,-0.00551541096069364
"1968-02-01",0.00423293435525354,0.00317229126024437,0.00533928238805841,0.00407451617712069,-0.0075366060186617,0.000410443529696823
"1968-03-01",-0.000675444136400278,0.00302856517164136,0.00381989706298042,0.000972318507034008,0.000894538899505043,-0.00762306447706625
"1968-04-01",0.000568514309815768,-0.0037175427824244,0.00327681235513997,-0.00357297559406153,0.000808718900891301,-0.0024112280755385
"1968-05-01",-0.00230814000014799,-0.00057840368443743,0.00400612368988643,0.00378749496299164,0.00519692449889213,-7.88474346712814e-05
"1968-06-01",-0.00202934730258504,-0.00567387955282007,0.00291442692074015,0.002047322462668,-0.00502983414305623,-0.000302343101700277
"1968-07-01",-0.000299604803211726,-0.00124827062710324,0.00582308115459461,-0.00407850384080023,-0.00434202254806006,-0.00097571424578557
"1968-08-01",-0.00241749478249142,-0.00370399649829769,0.00750905351099553,-0.00140770850600539,-0.00364392647088027,-0.00272377764060973
"1968-09-01",-0.00205881805174537,-0.00298423172577027,0.00430410919662241,-0.00329312454760715,0.00233208113001501,-0.00332580087711764
"1968-10-01",-6.95402571907491e-05,-0.00541202640993528,0.00183330675944856,0.00138819993426561,0.000482500131350868,0.00085753092077473
"1968-11-01",-0.00211369400619699,-0.00306446891537827,0.0036665967339452,0.00205677080180193,0.00612845682727576,0.000572928228421593
"1968-12-01",0.00443155666742627,0.00652334164078665,0.00568758571523878,0.00129962135779604,0.000146345606590877,-0.0023817298659717
"1969-01-01",0.00356461278559638,0.00123781692235789,0.00466587826402067,0.00571117682943731,-0.0042544047391254,0.00143827456872118
"1969-02-01",-0.00103817191153189,-0.0015991110470891,0.00603381402445976,0.00138286194382697,0.000603361389289366,-0.00227892095650024
"1969-03-01",-0.000379795967107694,-0.00461225259398432,0.00452837656364687,0.00684144673745451,-0.00522654336571016,-0.000281328376360344
"1969-04-01",0.00115636919277669,0.000194264439093896,0.00809761168306692,-0.00769153187133483,-0.00101155716548294,-0.00104614369692386
"1969-05-01",-0.00085017830582044,-0.0052675647268827,0.0106994796744923,-0.00910198076592432,0.000937370241037487,-0.000333542066773054
"1969-06-01",0.00192496399374256,-0.00365393529517627,0.01044626900261,0.00793317039112778,-0.0041220321115767,0.00745484467384228
"1969-07-01",-0.00321444768846964,0.00416791717829546,0.00960325883266639,0.00571546564007053,0.00222829968406125,0.00327527331726809
"1969-08-01",-0.00498229274261619,-0.0052427617443086,0.0123387251469083,-0.00223324357650132,-0.00225903208252879,-0.00105598279250043
"1969-09-01",-0.00332586695796526,-0.00115002175847667,0.00408666808464824,-0.000592149180737028,0.00283676141602904,0.00231774728294014
"1969-10-01",-0.000805201204260248,-0.00440604572467613,0.00527954085522173,-0.000849342468738426,-0.0028236861562249,0.00984024670771399
"1969-11-01",0.00196516001711861,0.00176380879093106,0.00254033774355659,-0.00247181987801839,-0.00614739772472623,0.00534669540986204
"1969-12-01",0.0053415595640913,0.00657744913023436,0.00418134243228574,0.00663910740280594,-0.00551076261716021,0.0111416328681882
"1970-01-01",0.00354397255170227,0.00927445756681953,0.00275926381842642,-0.00258270403930247,-0.0114614923103035,0.00662297945369794
"1970-02-01",-0.00571887085703701,-0.00428024533973375,0.00645667458469752,-0.000877459449370304,-0.00676080696956686,0.00651017802052745
"1970-03-01",-0.00751140516512779,-0.000930924119446404,0.0059497421423652,-0.00439458985261423,-0.00529234792457076,-0.00189927930265419
"1970-04-01",-0.00649638424794978,0.00162007733672737,0.00179238687170225,0.00345393727907928,-0.00419670402927563,-0.00282336700464751
"1970-05-01",0.000801084903406041,0.0161557437860633,0.000684105876683578,0.00745014096065109,0.000432252110151018,0.00815318520237316
"1970-06-01",-0.00368885704656723,0.00180949118202824,-0.00436098681193652,0.00244334766070575,-0.00109237297270248,0.00629701335929575
"1970-07-01",-0.00304873453580303,-0.00132270027557826,-0.001142453619575,0.000114614469075069,-0.00257587525688892,0.00435100227781085
"1970-08-01",-0.00120238097291449,0.00482132549814073,-0.00418054231565988,-0.00553184370126059,0.000936049179786249,-0.000986267834800527
"1970-09-01",0.0018936302522327,-0.0038156206582727,-0.00987651986553939,-0.00267891156040614,-0.00568242636128383,0.00582664674030752
"1970-10-01",0.00804489621927619,0.00629235433806305,-0.0132713194247545,-0.0112547014421067,-0.00696299194963431,0.0104258394144052
"1970-11-01",0.0019656844297231,0.000278544275197787,-0.0098687490828125,-0.00590118227445713,-0.00577726543291871,0.014410098570664
"1970-12-01",-0.0154715686770588,-0.0190987999501832,-0.00391036764134985,-0.000576351023990112,0.0160089655246004,-0.002095272989207
"1971-01-01",-0.00777922106059341,-0.00283053171507393,-0.00168071877414405,-0.00767385207534074,0.00871279941458119,-0.0125165497467155
"1971-02-01",-0.0029965156774513,-0.00449448868865862,-0.0061502916499359,-0.00819244106104508,0.000629829487735219,-0.0064893586844805
"1971-03-01",0.00184183102302906,-0.00324184946184937,-0.00621320796189429,-0.00591753665136832,-0.00036285987983804,-0.000746173816423367
"1971-04-01",0.00411218074354401,-0.000948274604712152,-0.00614535929531949,0.000120345131603418,0.00820964582729183,0.00261162576125559
"1971-05-01",0.0107789144958924,0.00218612951381647,-0.00421346545602916,0.00463036376737264,0.00225104773244181,0.00668271805159222
"1971-06-01",0.00576319597657773,0.00366701810324492,-0.00668765598912561,0.00177144667284688,0.00661180317703166,0.00519348655122646
"1971-07-01",0.00873370639488706,0.00565287192703323,-0.00413528468672272,-0.00167959804109395,0.00502188862079212,0.00540024744705998
"1971-08-01",0.00955496610669582,-0.000612258454423391,-0.00212603207654075,-0.00590174477819616,-0.00755345038484046,0.00414699911231403
"1971-09-01",-0.00353347201957878,-0.0104959221262285,0.00216336053826908,-0.00593884623683976,0.00825335648003238,-0.000540296717247863
"1971-10-01",-0.00267533571261287,-0.0065789113582669,0.000494834300919348,-0.00252906340876566,0.00272023831363827,-0.00673877195198345
"1971-11-01",0.00349717907895349,-0.00262420858067486,0.00153587804261267,-0.00319934741942762,-0.00134663284340686,-0.00139663615868542
"1971-12-01",0.00214045881201027,-0.010086958930169,-0.00509140476770495,-0.00186993504339143,0.00403545565803339,-0.00036348870209466
"1972-01-01",-0.000421620079737241,-0.0104930097067831,-0.000687903747233664,-0.00355339250563197,0.0100895550853347,-0.00305885185621962
"1972-02-01",0.0037272807102496,-0.00268181309223048,-0.00215687479996488,-4.63513336815483e-05,0.00230327915066464,-0.00961152877481507
"1972-03-01",0.00782302923987917,0.00231442726621638,0.000920502545384601,-0.00583911296505504,0.00810752464020249,-0.00411337861747807
"1972-04-01",0.00500911096467584,-0.00272435951281838,-0.00162789750773551,0.00134710615854538,0.00459343028567724,-0.00284297012366924
"1972-05-01",0.00978990443995297,-0.00232431681926841,0.000223384681281636,-0.0029542321356215,-0.00592471485483103,0.000380001533670892
"1972-06-01",0.00955256230861172,-0.000362188551775154,0.00114324513804503,-0.00515631950657492,0.00120003415986961,-0.00104949501230614
"1972-07-01",0.00689776063005944,-0.00151151332292481,-0.00545266414330255,-0.0020725305912489,-0.000257529309985467,0.0017580894499708
"1972-08-01",0.00364212050765668,-0.00843431093863539,0.000435181616082628,-0.00384730265471267,0.00908236020913393,0.00353910363633352
"1972-09-01",0.00775823747443442,-0.0036154800493153,-0.00307096042186326,0.00293812141220829,0.00339269434745875,-0.000561449848225568
"1972-10-01",0.00402473442070085,-0.00412501297760407,0.00294059739782991,-0.00431888934755181,0.00901593745957436,0.00148196274503551
"1972-11-01",0.00184059332984596,-0.0115057510525952,0.00128798512847587,-0.00320145056474825,0.00389661544769024,-0.00613857867479002
"1972-12-01",0.00544705161067602,-0.0059989950732428,0.0028290197708208,-0.00369160882196253,0.00685902928096097,-0.00278376410672662
"1973-01-01",0.00870839342149318,-0.00618545545966126,0.00245169640849779,-0.0016488783305792,0.00230859823884639,-0.000621634013650031
"1973-02-01",0.00776207012072218,-0.00739088874744679,0.00661790978115593,0.00435929453241612,-0.000650269490758153,0.0029402147504029
"1973-03-01",0.010070063280086,-0.00234033295262159,0.00503001134711115,0.00140045666588332,-0.00318610478485447,0.00112719053929627
"1973-04-01",0.0102286397425755,0.00243796101150809,0.00622621677328019,-0.00537675794066786,-0.00414404046169084,0.00551680761025166
"1973-05-01",0.00297499621596468,-0.00350927707571782,0.00850725197751994,-0.00413289766893272,0.0019778854246013,-0.000456247685113624
"1973-06-01",0.00787956276411542,-0.00260668928692514,0.00847007534364434,-0.00280200101495345,-0.0017314636440273,0.00288260788656004
"1973-07-01",0.00103583387927343,0.00152104109088289,0.0123859348995754,-0.00979258272117086,0.0165281845971375,0.00184590519944674
"1973-08-01",0.0125978173348186,-0.017908793056644,-0.00403632266823575,0.0190751859883726,-0.0216650526679015,0.0217150661042415
"1973-09-01",-0.00674961729716484,0.00122562504337203,0.0173039663329213,-0.0202703041024427,0.0187754089476736,0.0102919336496325
"1973-10-01",-0.0145694230946077,-0.0222400332505064,0.0120428779709393,-0.00635670554727234,-0.001236681947697,-0.00739047608095152
"1973-11-01",-0.000851307712155864,-0.00580050278777074,0.013537748345007,0.00478731546116975,-0.0055417497855612,0.00175173593970726
"1973-12-01",0.00151554308901187,0.00172744660675349,0.0157953604370624,-0.00080762337413308,-0.0126070256465623,0.00330648047504416
"1974-01-01",0.00145515793778445,-0.00358627442648155,0.006615213152292,0.00128741587383188,-0.0102780381445854,0.00530474430048892
"1974-02-01",0.00261595829699457,-0.00536010840718238,0.00661734637909162,-0.00235259341406266,-0.0116463463812501,0.0119209796334803
"1974-03-01",-0.00241417189310501,-0.000274010594858658,0.0042813746835264,-0.00226936220768493,0.0101970781510813,0.00319463153333455
"1974-04-01",0.00278252466848983,0.00974748616551303,0.0110571160455564,-0.00299289088419698,0.00559959183771324,0.00731573414914972
"1974-05-01",-0.00573784880575726,-0.0109799309913056,0.0086736365823505,0.00830735898573834,-0.00326876146564919,0.00956266660363781
"1974-06-01",-0.00996525524963883,-0.00383905547449844,0.0154324447882078,-0.00699946666719017,0.00351813668163609,0.00326462491204817
"1974-07-01",-0.00840601261720384,-0.00078274744112984,0.0198150360711167,0.0040042704758351,-0.00711169250171267,0.00295982820681352
"1974-08-01",-0.00183174438399435,0.00117523834971314,0.00593889394294216,0.0118935459318276,-0.00925857364144841,0.0144923482702863
"1974-09-01",-0.00470934083160309,0.00712453293027045,0.0134080157186326,0.00756223579940547,-0.0144036664209261,0.0126925823016054
"1974-10-01",-0.0147322933234933,0.00139768422690968,0.011161905504227,-0.00516215135246571,-0.0067670869146296,-0.00424335619859708
"1974-11-01",-0.00411012661007722,0.00792710655729878,0.00122175687704392,-0.00904175386397588,-0.0158682603367712,-0.000458281385264807
"1974-12-01",0.0082143095800662,0.0210016704559741,-0.00574965909619145,-0.00609746168531492,-0.0232822539175916,0.0182692609883299
"1975-01-01",-0.00866478079285527,0.00378814184727283,-0.0151412533417761,-0.0070776215775296,-0.00131316496216992,0.0167144831318683
"1975-02-01",-0.00845627127873584,0.00338530371346554,-0.0158584164801845,-0.0135568611402279,-0.00174140253813278,0.0107579481085464
"1975-03-01",-0.00553372811908343,0.00927179724137099,-0.0151962847424381,0.00126709426389459,0.00162528149481447,0.0108561805508095
"1975-04-01",-0.00664459250055744,0.0099065428659684,-0.0138576396018126,0.0121578166441345,0.0077972563369921,0.00754971630093934
"1975-05-01",-0.0067554979886579,-8.27840701737618e-05,-0.0092817439352065,-0.000121022925496646,0.00110412703638561,0.00290067982840826
"1975-06-01",-0.0125121731907548,-0.00446467499028144,-0.00911115010315024,0.0060106181437054,0.00470908112380606,-0.00461202622408628
"1975-07-01",-0.00420248910331427,-7.14409207618118e-05,-0.00666569271092965,0.0148121946796682,0.00598211918137372,0.00217431926651738
"1975-08-01",0.00192688441649379,0.0168214493445005,0.00600207682963478,0.00822189574859108,0.0031192200158403,-0.00232902591661727
"1975-09-01",-0.00759010228217118,0.000303329795288263,0.000615759976122098,0.0103125548448285,0.0015472689623948,-0.0121407255824195
"1975-10-01",-0.00411066794329168,-0.00219692799410371,0.000550904603080928,-0.00115194665947028,-0.00461826944471395,-0.00854839844021592
"1975-11-01",-0.0025177131005197,0.00213051190814072,-0.00185180289578918,-0.00057506625100086,-0.00296111684462679,-0.00964940466580325
"1975-12-01",-0.00350073140223507,0.00342233213508851,0.00143777990934976,0.00606008758325395,0.00310921498120781,-0.00844796669520594
